Gene Group,M/L MOCK R1 0h,H/L MOCK R1 0h,M/L LPS R1 0h,H/L LPS R1 0h,M/L MOCK R2 0h,H/L MOCK R2 0h,M/L LPS R2 0h,H/L LPS R2 0h,M/L MOCK R1  0.5h,H/L MOCK R1  0.5h,M/L LPS R1  0.5h,H/L LPS R1  0.5h,M/L MOCK R2  0.5h,H/L MOCK R2  0.5h,M/L LPS R2  0.5h,H/L LPS R2  0.5h,M/L MOCK R1 01h,H/L MOCK R1 01h,M/L LPS R1 01h,H/L LPS R1 01h,M/L MOCK R2 01h,H/L MOCK R2 01h,M/L LPS R2 01h,H/L LPS R2 01h,M/L MOCK R1 02h,H/L MOCK R1 02h,M/L LPS R1 02h,H/L LPS R1 02h,M/L MOCK R2 02h,H/L MOCK R2 02h,M/L LPS R2 02h,H/L LPS R2 02h,M/L MOCK R1 03h,H/L MOCK R1 03h,M/L LPS R1 03h,H/L LPS R1 03h,M/L MOCK R2 03h,H/L MOCK R2 03h,M/L LPS R2 03h,H/L LPS R2 03h,M/L MOCK R1 04h,H/L MOCK R1 04h,M/L LPS R1 04h,H/L LPS R1 04h,M/L MOCK R2 04h,H/L MOCK R2 04h,M/L LPS R2 04h,H/L LPS R2 04h,M/L MOCK R1 05h,H/L MOCK R1 05h,M/L LPS R1 05h,H/L LPS R1 05h,M/L MOCK R2 05h,H/L MOCK R2 05h,M/L LPS R2 05h,H/L LPS R2 05h,M/L MOCK R1 06h,H/L MOCK R1 06h,M/L LPS R1 06h,H/L LPS R1 06h,M/L MOCK R2 06h,H/L MOCK R2 06h,M/L LPS R2 06h,H/L LPS R2 06h,M/L MOCK R1 09h,H/L MOCK R1 09h,M/L LPS R1 09h,H/L LPS R1 09h,M/L MOCK R2 09h,H/L MOCK R2 09h,M/L LPS R2 09h,H/L LPS R2 09h,M/L MOCK R1 12h,H/L MOCK R1 12h,M/L LPS R1 12h,H/L LPS R1 12h,M/L MOCK R2 12h,H/L MOCK R2 12h,M/L LPS R2 12h,H/L LPS R2 12h,M/L MOCK R1 24,H/L MOCK R1 24,M/L LPS R1 24,H/L LPS R1 24,M/L MOCK R2 24,H/L MOCK R2 24,M/L LPS R2 24,H/L LPS R2 24
Slc27a4,3.803092481,0.875450143,3.803092481,0.875450143,2.274196814,0.392710388,2.274196814,0.392710388,3.826087087,7.130282843,3.575403389,0.809807751,2.249386905,0.469046465,2.325710375,0.318352371,2.026159375,0.485991343,3.547766862,0.939448925,2.426116549,0.371995744,2.214724411,0.428722298,2.832149955,1.994823772,3.092696767,1.251767486,NA,NA,2.164398609,0.404457871,2.049008413,0.913105547,2.797409565,0.877460611,NA,NA,1.845793008,0.277040065,3.299803427,0.998132487,3.524925178,0.780812504,1.935665697,0.554904496,2.398226257,0.500117193,3.959538281,0.982484612,NA,NA,2.193005982,0.390807459,2.321101,0.513787911,2.729088984,1.084363944,2.223570285,0.870812736,NA,NA,1.722202497,NA,NA,NA,2.211421475,0.838945156,2.128095124,0.467272805,2.096106188,0.527200519,2.942997065,NA,2.611440183,NA,NA,NA,1.738799627,0.297902259,3.753629159,1.410009175,2.139880136,0.835670115,2.685300478,1.240001138,1.582071793,0.48948977
Mki67ip,15.6488373,3.098162276,15.6488373,3.098162276,45.64367139,14.84705826,45.64367139,14.84705826,19.89492844,1.703318618,20.94575616,3.739871532,42.58958466,5.023174263,56.18211844,8.404131214,18.06508618,3.307288374,16.53494506,3.54255955,49.23365639,4.807415249,67.4497403,4.642899156,14.61918516,4.967887981,18.24398673,5.375112522,49.0161076,11.74667325,44.05671967,1.862219492,14.56115656,3.842788806,17.1726556,3.862302475,49.6298051,3.046984976,50.34333464,2.822848081,17.82176563,2.883341194,12.91029741,4.66081247,47.05301744,3.789687076,52.93790864,3.510036345,15.60536659,4.577235904,13.97054135,2.391628874,46.70045804,6.333962873,49.54861206,9.159921446,15.25301623,4.126616347,16.53688518,2.777494018,41.2341175,8.062877826,39.1956214,8.352545006,10.92120744,5.348755736,12.348827,3.192541162,45.36303202,11.54679248,37.48106982,8.14155434,10.65162583,4.481906416,11.76225084,3.157352038,41.58008545,22.40079304,40.35657738,10.86788893,7.270382033,6.862661911,7.315145607,5.330354201,18.8314195,28.60229013,27.47134994,20.73482072
Snx9,40.51567757,7.80372623,40.51567757,7.80372623,35.35122457,6.683444148,35.35122457,6.683444148,47.95241832,16.87124421,38.26889485,13.76316525,40.15736179,3.278999911,31.38997263,6.95593408,39.62072907,7.003759638,38.77550205,11.31241582,31.94376368,2.207041853,33.10099128,4.849456776,42.00958952,12.27070801,47.19973058,9.946725943,33.07004576,2.916875087,42.73975194,7.152880953,46.90251405,10.0102902,45.11905561,7.611698473,25.42505995,2.439160389,35.8979792,6.229062213,44.60410227,10.58219956,46.83638499,4.801375748,38.29695587,8.838762075,38.03960462,6.849933012,39.20069104,7.045207792,47.53596727,10.0746076,39.6795802,7.903100126,38.98264562,11.14093458,39.41436597,8.64289489,44.36631782,10.33721732,26.50874133,4.033178661,27.18053728,3.78493808,43.62702304,6.850876328,41.24945989,11.55238509,42.77587389,8.744543018,32.85318968,7.680434662,37.07504142,9.171892428,37.42196905,16.20119927,29.04708535,7.326750481,32.04887134,12.70819803,34.95957439,14.25054606,42.51922826,11.18911797,26.03799306,12.54499569,28.07100785,12.67321442
Memo1,18.75511931,3.284045824,18.75511931,3.284045824,14.40235495,1.042581018,14.40235495,1.042581018,NA,NA,NA,NA,12.79894191,2.887238391,NA,NA,25.12899162,13.69649049,15.93046052,2.541975378,11.82267931,1.310789002,17.17943665,2.984403186,16.07052912,2.02316967,16.30312538,2.656962179,NA,NA,17.20283623,2.858800936,NA,NA,13.63523218,0.860567098,12.99232514,1.214401014,NA,NA,15.77471709,1.859564516,17.53843596,1.609920626,11.82187793,0.782435374,18.50854734,3.847833083,13.75365735,2.261248294,NA,NA,22.80518883,2.336614901,20.87776749,18.40813765,15.67415485,2.846513933,16.26101977,4.431963103,15.86862176,3.112597358,NA,NA,NA,NA,14.49774687,2.119954881,14.11861436,18.74346846,15.39072862,3.445482451,9.346978974,3.328575824,NA,NA,NA,NA,11.90354622,3.093918843,NA,NA,9.63950429,3.558554387,12.26570488,3.973504672,NA,NA
Rnh1;Rnaseh1,1647.572514,196.2543315,1647.572514,196.2543315,1824.659526,256.7810284,1824.659526,256.7810284,1498.479002,204.857072,1357.980792,189.8270094,1746.286738,266.2445435,1589.370689,238.905579,1496.487994,194.7980383,1387.338735,189.2550414,1711.371479,263.130125,1602.084682,243.8841449,1402.114389,197.4824938,1440.969478,206.5581877,1655.059261,268.5788048,1689.165841,251.3808515,1387.204857,198.9467814,1419.831949,212.3353232,1676.046939,263.9500611,1749.731938,264.7795264,1389.321085,219.3993943,1474.864528,249.2399171,1703.297018,290.2398614,1747.838204,281.1783633,1378.572779,263.8082219,1397.826958,259.3329953,1702.685338,300.8786048,1722.053028,283.6624452,1476.047817,256.2023274,1454.197911,225.6120132,1581.07874,316.0144923,1687.565582,328.2155158,1399.249915,356.9616308,1439.869089,323.3380638,1652.303596,392.9745581,1657.235025,334.1706268,1394.533945,417.71741,1404.072619,325.6649151,1612.287124,466.5526873,1666.677973,314.5835809,1138.866093,556.8652283,1221.891434,472.7927225,1274.904279,529.1670422,1435.426456,544.2735905
Stk38,42.78627976,8.594937388,42.78627976,8.594937388,25.62336579,5.802786474,25.62336579,5.802786474,36.00263662,3.858059001,37.42477284,3.909160857,24.9435849,5.185444974,24.79435754,6.283282201,36.61993378,4.057763163,35.10409151,4.391646577,26.22191423,5.819142903,23.55257021,6.81095983,30.80171754,4.090218814,30.86946719,5.892820673,26.24109693,6.394929952,26.3831957,5.169642418,33.39018318,4.189667677,32.44407027,3.592683401,23.71009736,5.422050406,25.9427566,4.180781576,31.34196038,6.80442318,31.79359054,6.284360997,26.99081441,4.527810091,26.18108573,3.776496433,26.09301841,7.698038504,25.31974758,9.309174559,23.8744826,6.590714988,26.52270184,4.865761403,29.47434879,10.06642581,31.94105707,6.621614219,20.12994423,5.761030818,20.60480085,4.72798489,27.16971732,8.317453294,22.88545376,9.524318292,22.12908076,8.21329561,22.97247492,6.477034858,20.61737739,7.614496281,23.81132515,13.68066222,18.90595177,8.973510486,21.15495662,8.560856317,15.18868123,10.18896451,17.63741901,20.08213624,11.03307145,7.955063835,13.61275625,14.42341022
Pqbp1,23.80569765,20.11130825,23.80569765,20.11130825,19.65901236,2.79138396,19.65901236,2.79138396,24.52095588,10.3153595,19.28708531,8.708051894,25.58791153,6.452774619,16.96182271,NA,21.62754151,5.076858876,19.34495742,22.73722291,22.87785379,11.66317153,19.19556556,5.228160681,19.09629369,5.936598202,22.87200756,10.90080695,18.14741035,2.265509724,16.72520636,NA,17.12825178,8.639695515,20.46086845,2.673461679,16.67278832,1.354032253,17.72455666,1.447680146,16.00504899,4.074639996,20.27339095,4.084380715,14.91660955,1.031464865,19.34552298,2.973825341,16.01755343,3.654659483,18.0502714,4.209527088,14.51193226,2.194845773,19.44043002,1.634800004,18.74992763,3.806190238,18.77292681,9.132242155,14.19646122,2.440534449,16.58056546,2.979035552,14.11857338,4.689408367,16.83964513,4.722438866,11.02121527,2.096839844,19.05250427,4.031861131,14.25952565,5.715507683,16.55098498,5.279079775,9.332525436,11.6547603,16.33572579,4.83489386,8.066999875,13.18565125,16.07261494,10.00122428,6.253459149,5.417876518,12.29584485,7.45766856
Bzw2,10.52692251,NA,10.52692251,NA,17.56918398,2.818554658,17.56918398,2.818554658,9.415338478,0.793675995,8.15498089,1.072143227,14.30695528,0.975695944,16.26680956,1.32037944,10.13432438,1.776179695,8.877793103,0.565280701,18.69411975,0.906103838,13.79652008,0.834691854,9.861688035,NA,8.695647195,0.501302533,12.85746705,0.968252604,14.20703799,0.437658109,8.016992436,0.961703737,9.065845913,0.904333266,15.00247894,1.579357011,13.71309397,0.868595842,9.077350547,0.608589467,8.47255055,0.59995497,14.99444819,1.263776263,13.07022735,0.813652503,7.986033514,0.85455688,7.2985578,0.69447253,14.22531952,1.140928474,15.66812023,2.661597511,8.769821625,0.515244916,7.883627173,0.488062831,16.82312315,1.120588022,14.54608222,1.456763623,8.233555435,1.45561134,7.580253945,0.532682764,13.36416011,2.712762594,NA,NA,7.168434535,1.023046282,7.524757634,0.912789406,12.31983235,1.492290796,13.18371588,1.292547176,4.829574734,1.691432128,6.23975281,0.64987697,10.93437994,2.508202655,11.29697959,1.779552128
Rbmxrt,92.28643593,15.57353846,92.28643593,15.57353846,96.24219677,13.0354964,96.24219677,13.0354964,107.28817,10.39518657,112.3403463,13.24782415,103.9512265,13.02656396,120.2928475,13.56432244,101.9160678,15.91335595,113.3860175,14.30008879,109.5732799,8.975933701,119.1408158,16.95720617,109.1444255,18.09608591,109.0968508,13.59153525,114.2980029,13.49348038,105.924595,12.36108518,104.6604686,14.13382261,107.2818117,15.30376154,114.965721,10.00470001,111.6218083,11.49777907,105.4227788,18.01366199,101.0847502,13.03562162,112.274256,12.98520586,111.1309184,10.58451123,106.0054718,17.96042698,105.0054335,14.21480992,111.1530243,15.31123707,107.4710596,14.90817699,109.1392243,13.55696779,107.3498769,10.03470042,109.4503741,12.27023195,107.9262741,11.98492303,98.88853735,18.96051698,95.3227998,14.84091956,106.3060915,12.75875897,100.1320435,13.33112861,102.3728784,13.75161246,95.27242351,16.99544695,111.5858241,11.8621609,94.59312751,11.30393205,100.8068625,23.64069584,79.29784149,19.91775975,116.2668116,21.60774081,87.8376929,18.17132781
Ppa2,20.12559849,4.741811387,20.12559849,4.741811387,26.77319775,4.354500568,26.77319775,4.354500568,24.44446526,5.442856697,26.36005764,3.127148746,24.98921391,4.8067325,28.90086501,4.615606111,27.30651122,5.132387265,27.23411604,6.443040619,28.20459166,4.454265784,27.82527404,5.879536177,27.58592628,5.229996372,26.21571311,9.555002231,26.7851449,5.46356585,27.82639636,6.405247864,30.16731488,4.483205643,25.32723139,10.08880494,28.00229716,6.489643684,24.64641614,18.8995964,27.46590631,12.49523631,30.20390328,9.290712453,31.26102168,11.64442691,27.73744666,12.217476,20.70147177,5.132711022,33.65476044,5.773668442,28.1433813,8.740362955,26.00463133,5.45813983,28.63061785,5.743159676,26.48393559,5.212781989,30.26010693,4.510753745,27.59435055,4.22673636,28.05767979,3.817637638,26.4074188,5.065791069,29.90777344,4.742398025,NA,NA,25.71427092,7.333315891,28.01041514,7.265427851,29.37204591,4.997441493,28.00003066,7.435756377,28.62296032,5.306649435,21.67214653,4.270143074,32.26270644,6.105750755,22.29864673,4.836439744
Chchd6,12.74541434,5.520186557,12.74541434,5.520186557,NA,NA,NA,NA,NA,NA,21.58385979,2.145735837,14.66601847,NA,10.23642618,1.575845419,NA,NA,9.35327325,7.844751933,16.43649849,NA,11.06118239,3.94178956,8.409352276,7.499285965,17.28260527,5.419320438,6.709273843,9.454034114,NA,NA,19.65490867,3.892415815,NA,NA,15.04104294,2.341457259,7.898774105,2.476399236,13.83175063,4.708960772,9.51769155,6.248611164,10.00946384,2.008795847,8.992641109,2.793893845,12.49415911,23.55423319,11.53125355,24.46654581,8.438016056,3.222846616,12.0008876,8.782727522,12.82359545,13.43430751,13.26190368,63.93455799,NA,NA,9.221081852,16.22494581,14.78441308,4.815786528,12.30974268,3.194095595,8.420358792,9.926853408,7.919985464,4.113449806,13.11044525,5.525684092,12.11002184,17.99830466,8.906192632,3.801467844,4.029374445,0.201354127,31.73945629,16.93025753,11.38526445,24.13312397,8.721319141,20.01348787,6.113263058,12.91724683
Ddx41,3.421840343,0.289545937,3.421840343,0.289545937,4.439148241,1.132243841,4.439148241,1.132243841,3.11678946,0.558195694,3.526010894,0.227391162,4.004076172,0.533246694,4.254213645,0.669508026,3.725483516,0.344237953,4.217252527,1.285607709,3.699261124,0.652610907,5.68754742,0.77139257,4.617586631,0.784545068,3.976177721,0.243696861,3.923884044,1.295653054,3.546652375,0.534147901,3.981127576,0.804518394,3.492112566,1.038194176,4.622612327,0.273671685,5.105152171,0.890244172,3.990765721,1.550249636,3.075581365,0.83130934,4.804120063,1.444297788,4.384331809,0.557333133,3.074526411,0.887515418,3.566918027,0.521084108,3.549935853,0.899973068,4.249375859,0.537288,3.386138752,0.650263691,3.392301462,1.926051093,4.341851871,0.697767407,3.65203207,0.860037887,2.249079244,1.279520913,2.651045453,0.877840708,3.560971824,0.977628122,4.213556393,1.187063358,2.350892877,1.908511826,NA,NA,3.705716536,1.148967425,3.845374513,1.152842037,3.409860303,0.960193833,1.450399172,1.687201354,2.756937293,2.249068179,1.998130702,1.850903606
Ddx1,81.84419673,9.473727133,81.84419673,9.473727133,77.87540066,15.74058767,77.87540066,15.74058767,81.75605596,11.34055612,77.15037124,15.51636316,80.21312141,10.14411895,75.63345956,15.0678304,84.61633462,9.605697153,84.8261257,8.284481004,81.24780091,13.7735365,85.92847466,13.58608094,87.32352664,11.91448226,84.84730764,13.03756936,83.32297023,16.45967926,79.83437108,12.3313403,83.53136431,11.32672979,84.15199297,10.3986628,86.91942253,11.13412578,78.39265794,12.96493307,82.55353317,10.11062145,81.80438915,11.13570736,74.69091604,12.15102941,76.57701338,11.87417149,81.41483405,20.72702735,83.06174551,22.54678198,82.01386208,10.27944409,73.0838608,15.33181619,92.41434922,8.669473478,83.9003782,9.845076006,79.42605504,14.54681391,78.26645529,15.83909651,81.74813415,15.16521719,76.22881103,14.88912225,77.05330849,10.56850066,74.6164181,11.61280318,76.34906099,16.66130587,76.49155273,15.72078185,75.23222883,13.41827741,63.64978682,11.74322934,66.02571046,27.64241424,67.65735236,26.97133915,66.36858,17.20650556,63.60573808,18.48792735
6720456B07Rik,194.8815532,38.63513611,194.8815532,38.63513611,208.4542508,31.80671604,208.4542508,31.80671604,183.061976,20.53180455,189.5801816,31.28203344,172.4332355,20.85450554,187.9454667,44.39231139,195.4370761,41.27470053,186.3609561,61.61759522,169.0679981,22.25871905,171.6022178,23.45968434,181.82795,52.9321589,171.6335087,107.7563166,163.9295207,26.59229326,180.3928705,22.26914437,163.3868685,58.14518094,174.5411792,76.1068056,197.2011756,31.19251221,190.4243528,25.06013765,166.751736,70.32634838,188.1679431,121.2941868,173.2004722,25.54442754,195.245908,31.05514214,167.3980042,22.48289988,182.3536179,107.2450175,170.2204683,21.03724655,175.2009019,24.92118198,180.7716571,37.43612309,181.5416212,77.57364816,198.2097892,24.48150292,183.8985496,43.3297456,173.8198328,61.56923817,172.0932891,115.7147779,185.1352327,24.5383507,193.9443524,42.40843118,161.5528419,43.33531629,163.6912508,105.4839834,158.6768687,40.5256906,156.257363,40.84598893,137.4331029,76.55400891,140.1058068,91.14215609,145.3319719,46.40052158,159.520736,54.83207661
Sh3bgrl3,4455.927102,38.9254968,4455.927102,38.9254968,3954.963661,82.28828196,3954.963661,82.28828196,4369.233429,107.899462,4133.861363,41.75892527,3882.188964,97.63658419,3559.934974,60.63508836,4417.020347,53.90396636,4047.002756,54.58474392,3879.812713,80.57279189,3585.595202,45.16861676,4139.682695,98.73220862,4376.292696,108.1417482,3753.927584,79.55880596,3893.918527,89.10296907,4013.89029,182.5386637,4128.682187,151.4116417,3731.439194,120.3087139,3737.426847,134.5819658,3918.208508,192.2875829,4383.63072,273.0308072,3679.748606,164.1509964,3652.290528,175.4910305,4097.568967,249.1395456,3942.564311,300.015607,3525.225484,201.5964635,3698.298476,226.6676794,3974.587507,289.8708056,4062.249801,309.9514728,3549.99655,238.255036,3646.837457,262.9565247,4088.758534,458.735397,4080.825457,437.619576,3444.735082,375.9225939,3623.281651,384.1163051,3929.254883,581.7685357,4121.966658,551.6175022,3546.073432,531.0715255,3513.601292,463.8971717,3405.994468,1028.855568,3674.692264,890.9166063,2792.479828,906.9899502,3251.58829,825.3345129
Golga4,11.17049955,7.043988313,11.17049955,7.043988313,20.52179897,2.401014054,20.52179897,2.401014054,10.55092587,8.835878139,12.29164584,5.747297235,19.63744518,7.771352383,23.26053096,5.214440454,11.41191457,2.315230482,13.63479226,1.586176883,20.71802118,4.010175797,26.41861588,3.653441135,14.41706282,2.364822665,9.341288428,1.278580838,23.94323675,14.39304186,21.97564603,7.942036994,14.44284738,2.131187744,12.43291579,2.76263398,24.45341509,2.428099932,19.55225107,6.408997785,13.48278021,4.337748165,13.74898575,2.402462858,23.89013048,7.540820368,20.62869178,13.04789454,10.88288524,6.674554535,15.21503583,2.310310507,26.34566949,8.01952135,24.517187,4.085172035,11.44669364,2.891731148,12.92202116,4.168141211,19.08391873,3.145433632,25.85279175,3.365453707,11.63318277,3.502569485,12.07547082,4.34161075,21.16512,7.434177498,23.03939727,3.891672006,12.85962831,3.378659245,12.62458894,3.718871161,18.34932737,4.671872043,15.51618869,7.818414268,9.784930738,5.035044082,10.1918476,5.754862019,19.67451229,10.11994351,19.56808511,7.496754216
Zfp622,9.251262091,0.282119051,9.251262091,0.282119051,9.411367442,0.834732239,9.411367442,0.834732239,10.03087256,0.827995784,9.545107079,0.867647923,8.952660802,2.313408149,9.685526243,NA,11.38110978,1.054526469,9.200975726,1.12043112,9.407694914,8.106363657,9.131660923,NA,8.973172686,6.795133494,9.188546181,1.576168955,9.144416512,1.495992317,11.26351799,2.2926137,8.712266343,2.186017456,9.030898555,1.668058573,10.11133476,4.357034058,8.634589703,5.39382906,8.008319407,1.69628398,7.565968487,2.274365584,8.307239603,8.641717131,8.578415392,8.837502965,7.045754375,NA,NA,NA,NA,NA,8.486104832,6.20872675,7.821644759,2.037547598,6.569881719,3.018218644,NA,NA,NA,NA,6.11626809,2.622599112,NA,NA,7.365185617,3.081332286,NA,NA,7.051787569,1.474894376,5.541283069,3.980302032,NA,NA,4.708894961,5.405596612,4.864177031,12.05395767,3.746341685,7.622221994,3.751049525,3.932038363,2.544058917,6.07055014
Csde1;mKIAA0885,51.28196517,5.123278943,51.28196517,5.123278943,55.44476845,8.516160174,55.44476845,8.516160174,56.65343833,12.67422837,49.3880547,13.29413467,54.2719317,6.408313145,47.58216788,7.526876479,52.33261701,7.554950982,51.5194613,6.597727774,52.46956767,6.872348514,50.38953098,7.882803551,50.14561459,5.933719434,50.62430723,6.093572173,50.66691391,7.606157994,51.45133418,7.337555733,47.93238816,7.933142369,51.11942121,10.42858322,46.60818038,9.706651191,49.79600968,9.574090796,49.37359291,8.55674033,47.96405219,12.29700859,45.9160478,12.25428438,48.74003625,13.23597852,43.03466176,10.50566211,47.57102357,15.47067003,43.31779133,11.88193501,50.70082618,16.82224119,40.85922007,11.69761862,44.11377741,19.14444492,43.62882656,12.07805249,47.23486455,20.37348793,39.6437005,15.71408323,42.60737184,23.92376137,39.66802678,15.21232059,41.98000503,25.88018748,32.54132855,17.91198136,35.36886893,28.74000818,32.11329903,17.22231341,37.33795774,26.23066392,20.04723906,22.54046197,24.45907923,32.28087472,21.44282551,24.39748852,25.08371227,29.89497025
Ubl7,12.14016586,6.595898552,12.14016586,6.595898552,12.26523923,6.339547371,12.26523923,6.339547371,11.21623285,11.8523498,10.93455658,6.673694418,10.98917568,7.328523607,9.816719101,16.89477797,10.58626339,13.0253078,11.39607126,19.50006947,10.83618124,3.449424731,10.9194401,14.46589741,9.85314088,23.28519411,10.46534675,35.39140645,9.966852388,2.325185578,10.22574067,13.45116343,9.219031067,20.62103324,9.554532608,1.623494204,10.34073906,5.974819435,10.61486699,2.513073942,9.616432011,29.68297413,8.74932192,9.861601702,9.873492364,2.62499607,9.247636911,2.002049797,8.699084212,2.087620524,6.900938688,2.648318432,9.076266348,2.567422896,8.888978859,2.447143902,8.746599799,2.194352605,7.177510664,2.871716391,8.77944104,2.394040534,8.220038797,2.460140826,7.459924052,3.51479208,6.538109947,3.585802288,7.804336296,4.017206085,6.85237908,4.275985688,6.157840055,4.354936601,5.609925644,4.873978247,7.182798082,5.020351582,5.113955989,4.409138877,NA,NA,2.485056529,7.139405996,3.863813188,6.537529396,3.061327109,6.911387329
Vps11,22.62784236,6.229777982,22.62784236,6.229777982,17.91042157,2.155698212,17.91042157,2.155698212,21.67580858,5.286366412,20.0177188,5.756659914,17.9130091,2.887927734,17.21468185,2.082226062,21.68831955,2.667309211,21.16904907,3.097087528,19.07021676,2.523741428,18.57918111,4.338390846,20.74220476,3.797695527,22.47837393,3.521909966,17.47239073,4.651578625,18.10782866,3.661808728,22.00752898,3.263552935,21.66076472,3.834721778,18.59106252,6.034614905,17.38811992,5.690391219,21.59143926,4.766260119,21.63693132,3.15139893,17.57139765,3.788316667,17.57183803,3.433950596,20.5193307,3.78660918,21.79184822,3.220602266,18.49752098,3.435472282,16.58489567,2.212235406,21.45015137,3.861553317,21.54209601,5.014847301,17.47995993,2.977883782,18.94881629,2.672297026,21.11130708,4.579118517,22.03121757,3.40106317,17.31697993,5.572014292,16.28837062,2.269043272,20.36975514,4.98728874,21.39773284,4.008418295,16.83143475,4.266022219,15.31842366,1.984214775,18.28359003,8.84630837,18.95367651,6.078003759,15.90651383,6.712097606,14.98461785,6.354640117
