Gene Group,R1 MOCK 0h,R2 MOCK 0h,R1 LPS 0h,R2 LPS 0h,R1 MOCK 01h,R2 MOCK 01h,R1 LPS 01h,R2 LPS 01h,R1 MOCK 02h,R2 MOCK 02h,R1 LPS 02h,R2 LPS 02h,R1 MOCK 04h,R2 MOCK 04h,R1 LPS 04h,R2 LPS 04h,R1 MOCK 06h,R2 MOCK 06h,R1 LPS 06h,R2 LPS 06h,R1 MOCK 09h,R2 MOCK 09h,R1 LPS 09h,R2 LPS 09h,R1 MOCK 12h,R2 MOCK 12h,R1 LPS 12h,R2 LPS 12h
Coro1c,219.9873511,171.5726304,219.9873511,171.5726304,216.0792481,190.8427121,177.4204063,178.8029361,233.8476714,188.1866757,141.8563668,164.1632774,207.8796344,194.9559177,69.5202222,56.08083684,212.7898093,173.8774159,53.40285206,38.85078788,224.2391775,162.8016107,80.47049901,60.55250386,182.4707015,154.3734409,91.89581356,68.48949378
Suclg1,107.7010672,41.76171759,107.7010672,41.76171759,82.77296988,56.74488477,79.02107376,60.08545563,86.73924935,49.83679855,66.72007343,34.15937619,79.72652311,47.79115119,53.76248457,36.37625287,77.84816053,42.20901965,40.11316832,35.07573677,74.67898466,35.04138003,39.42669709,27.37818002,70.76702421,66.94177845,41.39428998,36.10031291
Tbk1,59.91161235,38.1783338,59.91161235,38.1783338,43.14692482,53.41327343,87.35131131,55.0847413,43.48671449,43.70666099,96.07674496,83.80402758,56.59444135,48.11940839,106.50411,60.54020172,41.90442621,27.43189942,131.8162793,97.93873723,47.93718131,29.50956066,124.7633547,46.8990245,43.03435996,42.12451342,123.3228966,69.27682764
Ak4,9.130076704,7.975953526,9.130076704,7.975953526,10.14239653,4.01233431,7.582159915,4.992312656,9.933659413,6.260995669,7.518604143,6.726381993,11.85214057,5.333820281,13.89258341,13.01745786,10.08039947,5.804234814,26.36940284,22.31823241,11.51548856,6.774829794,33.09544653,31.15448645,8.111548097,5.245388096,76.57294954,47.17549994
Ctsz,2344.575899,1973.166728,2344.575899,1973.166728,2256.474562,2220.779194,2598.332005,2045.030861,2879.503527,2128.894751,2632.965518,2387.287015,2377.362263,2441.188677,2740.161897,2259.178301,2616.013896,2306.085601,3010.660374,2756.801093,2291.859238,2244.167587,3941.641205,3373.081993,2228.094826,2166.209008,5039.04081,4332.254368
Fam50a,94.54935154,139.7146356,94.54935154,139.7146356,96.09872464,93.82106224,76.67856249,125.1778423,111.6125632,107.8631249,64.43998863,67.79973983,91.88950129,94.00779748,39.78459668,39.68731439,97.64905002,151.4116746,21.90774281,36.46593019,104.3544206,114.9497931,30.42453406,58.38566174,96.53139775,98.60251566,60.32140165,71.24887299
Arpc1b,1494.258787,997.1063221,1494.258787,997.1063221,1137.947139,1256.909318,1066.096887,904.0402772,1321.01528,927.8002237,1171.2146,957.3913896,1161.167951,1271.064471,1004.924373,767.0383286,1170.695625,731.8816761,897.3854453,877.5754463,1237.603999,1011.306254,1056.823063,607.0985852,1095.308414,1110.398423,1129.155102,815.4128791
Asah1,316.2416124,103.845568,316.2416124,103.845568,202.8754515,197.6594596,172.5503798,85.13833516,175.322708,123.9133186,165.2997752,125.4665391,192.7255483,177.4774802,97.88539003,84.09151542,200.2749084,79.0380659,115.0877718,75.5437826,197.7766658,116.7639572,130.2736949,51.70735882,170.0130502,147.5174873,126.9826046,70.40997406
Vapa,269.7058582,238.9527984,269.7058582,238.9527984,267.5883806,249.7746786,240.5253356,210.1711277,181.6696989,242.9359892,229.0133792,247.8775413,229.4390991,305.7959785,228.2816547,219.6259711,257.0856044,209.0687844,311.7224582,259.0226471,258.3028868,282.1758886,263.0091615,211.8788228,258.7421295,225.0822387,220.6826671,193.0025677
Timm9;AK039495,48.65443982,33.8721199,48.65443982,33.8721199,47.27102873,30.95739976,30.74464913,30.90871904,48.54661905,51.26895924,16.21869749,22.66214163,44.71406734,43.56522891,5.529057773,6.947348802,43.41412703,51.99836916,5.435219217,9.404637978,45.69865334,38.77010032,13.03122237,13.48952575,47.22108792,45.22490806,9.552358022,7.605001428
Timm8a1,115.6598264,97.55088488,115.6598264,97.55088488,116.3739324,103.4012166,78.41600587,75.47796628,86.28019207,78.06516964,54.51493465,51.23364433,121.2314499,108.3054299,29.33342516,24.72653594,114.540689,81.43498029,25.1022076,28.81723135,110.488538,96.56641418,17.12878242,6.229888941,121.0888719,90.53476615,20.31457106,10.59063105
Bub3,152.9497065,172.2823666,152.9497065,172.2823666,177.3657266,141.1739774,125.3814919,119.6812137,131.5780664,175.2143819,108.3319448,94.76253129,135.6154195,169.7016027,81.25100647,66.36646981,157.9300307,175.7015579,83.37519677,73.56083707,170.245391,129.0053252,71.28751837,88.61987107,151.8381293,138.5380404,50.61834147,61.03452204
Tagln2,1901.201377,1627.187312,1901.201377,1627.187312,1915.984745,1527.836772,1945.275348,1713.395246,1983.077461,1704.129261,2143.922741,1924.923011,1950.673851,1588.453391,2305.284621,2134.920575,2116.305608,1674.822791,2086.93335,1884.552166,2050.572585,1699.514437,2187.63788,2296.545896,1760.785201,1528.154481,1990.944156,2061.052288
Pacsin2,112.1509116,72.52071425,112.1509116,72.52071425,74.63569141,93.41686813,98.16358363,77.01954999,84.42736283,76.90764932,84.38943426,64.84398067,94.70888251,91.29640268,37.43231101,31.45830188,75.66578499,56.85678419,38.16650673,37.85690217,81.6266273,73.39285869,53.50480355,24.36847819,63.52832347,61.93743255,53.75365442,44.50065848
Ehd1,182.688984,200.3832451,182.688984,200.3832451,177.8240142,176.9917553,644.3615466,529.6284203,210.2257752,183.5637111,868.2890769,740.3832807,198.6082135,158.4644781,818.7079908,788.3447828,153.5871554,144.3565392,690.9280061,728.0679762,137.1395057,140.811716,766.4781903,772.2186234,112.0538159,125.6373554,775.4629696,741.0161582
Apip,46.22080006,41.21874047,46.22080006,41.21874047,56.89467892,44.00200318,21.7621014,26.99358865,27.54279143,32.56836927,27.66649722,34.12677372,38.17252996,38.97001996,30.33715282,22.48436137,41.51380282,26.23947631,17.11963293,19.37596457,33.87215637,42.92696862,23.55670075,11.25345398,32.05699044,43.43004323,24.39219519,32.44610164
Gbp2,158.7759298,90.60248359,158.7759298,90.60248359,136.7638128,101.6577831,162.440978,181.9910213,127.554698,87.90008442,420.6693715,298.1415392,111.3541719,107.3622934,1469.085077,1735.262766,114.358529,122.5219299,2649.148016,2804.830337,142.9794571,166.3630473,3375.603689,2718.719804,194.2519332,161.2780631,2892.873363,2757.650215
Gipc1,112.1390961,42.17241918,112.1390961,42.17241918,73.92643684,85.96606249,77.32427963,70.21736884,85.59980126,59.90039618,64.14585328,51.70802798,100.4944447,76.61551591,64.04465528,46.99163868,81.43460498,41.1655094,56.08793174,50.14132687,90.70727524,65.76411067,75.3702572,39.49199052,81.51627678,71.05235423,68.91486453,45.28362742
Smarcb1,89.82877459,34.76517362,89.82877459,34.76517362,71.92727649,50.63356378,53.17690314,28.01204624,73.90305183,38.24247082,56.49722574,37.24280317,63.82157646,53.49541217,43.93359305,24.47500838,68.86354997,38.15465434,48.94535208,30.211511,71.08699893,52.05429515,55.00382492,27.36010151,53.65283811,45.34729853,46.34556411,38.71831862
AK171687;Bcl10,139.5830131,97.3092,139.5830131,97.3092,130.3549192,129.103356,226.4025011,163.4526654,113.7401454,86.63019669,213.5461624,183.9660426,122.5630262,100.5496352,135.0602747,95.1257891,124.7447662,76.73754108,134.53726,101.7071601,122.2454719,103.2188491,106.952335,81.24334386,125.514605,81.21536317,88.6389609,94.13327657
Clip2,18.18814773,14.06443004,18.18814773,14.06443004,13.78124716,18.95136784,16.58592274,22.98351303,19.51546442,21.25041628,16.48293811,13.88456765,21.81467089,21.12073101,14.32440033,20.76626497,19.10437773,21.42524152,15.61293803,26.20826643,19.04868146,15.81647888,22.17779142,18.00941659,15.9568024,19.74888693,33.08033055,30.44548674
Slfn2,551.5941509,832.2009213,551.5941509,832.2009213,634.1590963,839.3511863,2074.338391,3103.225598,697.1364745,822.9333129,2680.325128,3413.004248,656.4898582,739.0701809,2558.39628,3408.285291,654.077956,841.7064926,2666.526498,3331.196892,599.5095016,780.2459759,2651.460089,3913.070876,577.502227,745.2233732,2446.47209,3511.241694
Slfn1,27.28576281,16.16288058,27.28576281,16.16288058,36.07023703,14.38551709,23.08276207,21.21655789,64.64261738,23.91249331,113.9110408,63.67005434,51.52198594,15.4141605,244.2204785,209.5954905,26.79607219,11.94019986,308.8722424,299.0067605,33.99522376,17.87175204,312.8102451,257.7589846,14.24179007,14.62289998,336.7925229,316.5472109
Npc2,483.4963282,363.9981393,483.4963282,363.9981393,499.0128166,451.7173607,510.3520889,349.8699131,636.8964913,420.3092088,614.6934787,462.2132111,481.3575609,520.5054397,810.1945383,569.6209612,543.1293035,402.6169185,987.7489621,830.4953786,475.6809303,399.4994116,1319.966773,827.6916823,465.2243855,386.3792071,1689.201782,1103.119385
Ggh,203.2570249,96.77375636,203.2570249,96.77375636,185.8484687,152.8129823,148.034551,59.72771627,146.1876612,99.07577662,159.8911101,117.9469942,144.4731077,145.8915811,127.5722943,98.38829222,175.5164406,77.64365187,133.7903411,114.844701,175.0946363,125.9248331,149.5799495,84.23160106,188.4389883,148.936268,129.5262612,107.1673296
Lipa,861.6668719,1005.979777,861.6668719,1005.979777,798.239463,943.5322098,929.4123736,1253.961146,722.0900908,1126.914892,730.3029029,1040.739681,967.2832005,990.6040722,584.9060517,776.8106782,972.362537,1216.04831,508.3749923,516.7554499,808.9868594,866.7123798,510.923525,778.4522577,815.7759136,882.5737152,500.8860626,685.0942383
Eif2s3x,165.1166524,167.2004691,165.1166524,167.2004691,171.1168839,158.3679528,169.1149357,147.3820537,152.3660878,161.2434212,176.2816038,198.2449544,166.8297149,155.3417409,128.0126377,141.3465654,165.6389277,171.3618754,120.9535119,110.6584428,168.5014033,162.5996151,100.0265776,89.56520346,160.4198713,146.8564515,95.26204558,71.62339981
Palm,15.71800107,18.54526559,15.71800107,18.54526559,10.59987802,15.25792679,17.30794108,11.58747677,13.57060644,19.05188384,7.336905126,4.103082499,16.17443641,14.02783454,4.372806996,2.700839535,17.22992685,8.767627487,3.351530204,1.162398594,14.71733961,9.94461552,4.466989876,3.849527145,13.27821029,11.62009942,6.659402398,9.609838826
Twf2,274.5589967,184.4893285,274.5589967,184.4893285,232.9423899,209.4361818,178.662414,133.0214649,230.4272905,221.3452649,113.4518442,138.7957676,206.7809683,236.7323357,66.39564394,58.99700214,233.0394707,157.2952035,67.12531305,70.414108,218.4955639,227.5004744,73.65052597,69.79100281,241.3692663,226.7320367,72.04837767,48.53031185
Bpnt1,32.91864912,52.31258445,32.91864912,52.31258445,28.75600812,57.02969041,53.0545517,102.9658536,33.81358234,98.86097532,32.94713147,87.22231122,48.41490182,47.82882694,27.61943745,67.30164993,37.2163046,82.19529365,25.84483871,47.84230444,37.46314614,46.6970583,18.42610593,54.18109909,39.48198609,58.05201705,20.5141671,41.16185206
Gtl-13;Nup160,16.25650322,12.09926692,16.25650322,12.09926692,9.920481011,12.02102078,18.3402473,11.15955771,9.575675576,8.352011425,12.72191602,10.24045005,12.60295621,13.1152981,7.221836776,5.604426383,9.772740379,5.886164391,6.144305364,6.442849558,9.846131039,4.805716963,7.554834867,4.768750952,6.950124774,8.731414975,5.464606685,5.011926286
Dctn3,153.6395743,116.2565385,153.6395743,116.2565385,168.6214891,134.280884,124.7525619,77.37372776,136.9278528,93.41489185,108.8277261,95.64178325,126.8115817,115.290192,135.4018141,84.13183216,145.0286092,122.3488466,115.503813,98.71681773,154.9456404,94.31011581,118.3152162,79.83924897,145.1621958,101.1185468,127.8682433,92.9670852
Aldh18a1,23.91183078,14.81382012,23.91183078,14.81382012,15.88640244,20.40956442,14.30659622,12.51358041,16.66738513,15.17074025,9.138080166,6.440157173,17.62254088,14.85849734,3.208987441,3.371598154,15.60644062,7.214848203,2.835995079,2.901623769,17.12761291,7.155283655,4.006224746,5.755098126,14.54638288,8.003562062,8.443279014,6.117907428
Pf4,970.1415428,695.2084631,970.1415428,695.2084631,944.1542586,939.3649562,1104.005291,550.9680703,1030.036519,694.5379775,1006.443643,889.3990933,803.4336459,978.0069209,853.0262011,661.2754974,971.060731,680.3407864,997.623953,846.6571466,984.4959062,968.469483,942.7189718,641.9803446,951.280912,847.0391446,945.4854703,648.6670069
Padi4,27.31990657,84.5006723,27.31990657,84.5006723,44.63102326,43.94106496,71.36118774,178.5009736,30.53034722,99.47442017,41.45278318,86.92978914,55.1342451,67.33789771,42.78329767,61.3633423,47.1635357,84.42863617,37.42923041,40.16361617,59.24952793,78.84913738,20.96526724,100.1204134,41.84707786,72.73590336,18.5191514,83.13316235
Tfg,96.61616531,68.89657664,96.61616531,68.89657664,87.0253918,60.07333224,73.41580265,71.28828312,72.98450228,59.44583157,104.7787711,85.90981375,84.65931716,71.31136649,167.7018,152.094086,76.08264197,87.15087115,217.7590886,211.8701201,110.8535544,78.10771847,179.0787375,137.8391763,87.42570752,73.36169395,110.227956,94.81690045
Eif3g,165.8229736,101.2240051,165.8229736,101.2240051,178.9332059,121.1347913,123.8237578,69.82084334,182.3091976,124.9631419,134.8678475,94.14223001,160.771377,136.5081342,101.4223759,58.1374289,151.4373846,113.0430621,63.93932942,52.87047274,146.403741,110.945518,62.76510575,56.75422627,142.1620503,109.9039346,66.12812448,36.76525781
Uba2,107.6557167,101.5837018,107.6557167,101.5837018,125.6235218,114.0604238,100.1730104,85.10135921,86.0249145,100.5868617,54.97656287,75.75719756,103.6129123,112.4703389,57.37826785,38.56573186,105.4361237,89.8868405,67.286649,72.01773786,123.1454789,114.7501954,52.88843695,45.26714176,119.6783393,97.81822313,49.96830394,40.97761252
Atp6v1c1,172.4552256,149.9600437,172.4552256,149.9600437,181.6054187,161.0196028,160.5612794,168.76919,180.7143988,160.6886269,157.3159383,135.2476425,170.4231295,156.917302,109.1359031,85.29874493,182.6241626,151.7633601,106.716215,76.92890653,177.0305538,162.5505059,139.4906401,108.9901502,186.1738232,155.6265399,169.7840381,124.6945292
AK050838;Arih1,59.15276229,40.18018777,59.15276229,40.18018777,46.49594437,38.35203532,56.56093409,51.03996267,41.05175355,42.57033356,47.65763407,41.10740569,56.9492232,44.90223679,39.47855794,45.67572028,46.17970538,50.85881063,42.84612335,37.80348609,47.38168914,35.97139321,42.92927371,30.6876951,45.9295481,43.94423995,43.64794103,37.51001314
Irgm2,12.70372815,6.596342425,12.70372815,6.596342425,7.862055435,8.320919102,8.913778465,2.97141106,14.91047639,8.977356036,95.60238519,43.3369802,13.03031574,7.091656824,117.1219224,99.991622,9.521034273,4.935777009,110.7589021,81.11156903,10.88246415,6.112393582,87.23407367,48.38536655,11.73536981,7.5802457,70.94652129,61.51843857
Ik,133.6139585,139.8460765,133.6139585,139.8460765,119.8299775,147.5765713,196.4864796,312.683939,130.9107416,133.8182331,231.2339636,220.8322756,146.2067157,134.4833397,175.7503727,239.0948065,112.3346105,177.5621482,121.9204128,142.9210527,128.6801822,154.5176676,123.699176,152.9719869,125.2704172,137.9670105,154.3397141,160.9059641
Ndufa7,400.433947,264.0064146,400.433947,264.0064146,403.0764001,435.593656,261.5742768,95.3617656,298.0173761,359.7645289,236.6095618,344.1693653,283.2494873,440.4543282,272.205357,269.0819117,351.7302708,266.0506703,280.6848828,292.7384769,369.0049155,415.1057679,276.4752652,277.0458319,371.6726356,401.8534123,237.9103945,263.5786879
Clic1,715.767982,556.8872301,715.767982,556.8872301,673.246315,691.6750497,619.8817536,441.0273174,741.8536028,572.1356212,623.0227519,613.3726544,624.4890596,672.5640122,533.7566222,473.8091639,630.1687694,550.9490154,463.215317,501.5585309,676.5595491,651.2063345,418.0905185,380.4790877,608.8996744,597.7436818,447.7638582,438.0451011
Vars,48.10518348,23.78387296,48.10518348,23.78387296,30.69347002,32.67591114,32.83497034,23.1542662,44.12443189,33.158105,30.0248982,23.88586741,37.51581668,39.2620447,15.1417575,13.23323257,33.92205816,29.63053598,9.770177904,11.73282084,40.40052477,36.66545826,12.38258443,6.158544226,28.62189098,31.28444288,15.06089087,12.7304076
Ap3b1,111.2837811,200.4552752,111.2837811,200.4552752,103.4213864,132.1597098,118.6322174,287.1659746,104.9414655,148.0008662,144.240426,178.2994993,116.7330391,135.1085402,162.9829511,308.5283572,96.37894412,201.1770617,167.4891357,306.8558965,111.0972176,160.3718844,140.280102,296.7053712,112.8851633,158.0230876,111.9843621,202.6335263
Ilf3;AK185785,31.924741,51.49803291,31.924741,51.49803291,23.31298274,47.60952736,37.81796873,63.06534994,28.00356457,43.11971392,29.17808933,36.75016393,34.93566407,28.5484837,25.95428239,47.55234844,27.01332242,43.17564006,30.39301906,44.09763933,24.64112298,39.9514538,30.10153871,50.5473851,24.45870478,29.1045496,25.28685243,36.86421066
Uso1,97.29547864,75.26680952,97.29547864,75.26680952,72.73826758,84.81199105,104.1712744,46.22724518,76.60368078,71.94818681,83.6532474,85.77758132,101.3380952,100.0046535,76.87689565,80.2573882,89.92198617,75.49008693,87.50264121,81.37563721,90.59683553,58.92380024,92.49912354,43.78030688,76.46905169,75.06440983,109.5744922,55.56368377
Strap,112.8700309,71.3439849,112.8700309,71.3439849,107.5356724,107.3129022,92.71006791,76.08272237,80.34817499,94.20800841,83.57205782,94.55687084,108.0917755,90.12461593,61.07506006,60.43985051,102.9373479,83.48758338,64.09856749,50.36278536,96.5470742,97.01474998,58.80597623,53.81156395,90.81760317,75.27631539,65.18655645,50.19501595
AK153427;P2rx4,269.8169133,258.8419629,269.8169133,258.8419629,226.5252628,225.3371786,285.1628407,265.6966461,282.9263071,259.6674323,237.8687585,212.1757311,292.5768861,234.1257828,249.7184396,235.4634325,274.0318298,282.5050883,267.8918086,251.0776393,236.0380995,259.099128,322.0997368,332.1476721,290.4838498,281.0293991,339.0410445,299.2994168
Snapin;Snapap,65.57203914,47.64007615,65.57203914,47.64007615,53.11821197,60.81915112,36.91971218,54.85944964,39.50931677,51.98075609,46.08241799,52.17239379,68.88671419,52.70818197,37.72403752,19.75456941,47.52580882,34.90398347,50.78293155,42.79449939,50.75152293,45.51538675,76.4303478,31.48893086,55.64545395,51.9041204,68.3078475,50.1103119
Baz1b;Wbscr9,69.5960472,180.403859,69.5960472,180.403859,68.13194123,109.0867385,64.09965663,202.1688383,72.24678192,147.8128374,40.3760312,66.27195521,90.22329385,94.69801612,54.68079254,156.8948909,66.65879411,191.5529255,57.47394002,129.8829066,66.52290368,151.9357605,50.7176882,160.4223318,79.6538434,128.1193838,64.38209135,146.9601977
Rps6ka4,91.94966538,51.63260803,91.94966538,51.63260803,73.81606898,61.99718019,74.23686668,52.05994597,73.48470946,64.99514461,82.55860301,69.0882391,75.93570189,68.17539182,59.15843915,41.53746062,75.79954675,56.76649813,71.46325183,53.62456483,76.35502459,39.97619549,78.08621373,52.25632924,59.05113453,41.07048333,76.96544362,54.55676034
Mtmr9,25.59324361,6.21116364,25.59324361,6.21116364,13.05206047,16.58622412,16.43342764,10.19658037,14.27635549,11.69179334,13.88428731,11.16476517,19.30868339,12.32250577,16.37053314,7.066677382,11.99179528,4.235288391,15.35221,17.03227749,17.15389821,11.30993171,19.40961203,7.243624048,13.62298757,11.23665711,15.1700332,8.340955074
Mbd2,166.2000825,80.11067663,166.2000825,80.11067663,129.0230028,116.4155551,101.2669104,93.17811972,129.3135072,90.25176891,115.8615683,113.818015,134.2410368,116.9782653,126.3829665,115.779786,123.8193699,68.86927243,159.6125473,157.6756656,117.9896733,74.92767444,142.1712383,75.36406776,111.1628962,92.41985542,119.290984,68.75133842
